line_no,raw,type,start,end,length_mm,estimated_time_sec,warnings,feedrate,feed_mode,spindle_speed,feed_unit,effective_feed_mm_min,feed_capped,plane,direction,tool_id,event,reference_code,reference_axes,phase2_entry_velocity_mm_s,phase2_exit_velocity_mm_s,phase2_peak_velocity_mm_s,phase2_v_cap_mm_s,phase2_a_cap_mm_s2,phase2_j_cap_mm_s3,phase2_profile_type,phase2_slowdown_ratio,phase2_bottleneck_reason,phase2_segment_count
69,G03 X49.091 Y117.260 I-2.269 J0.781 F10000,arc,"50.579, 114.21, 252.07","49.091, 117.26, 252.07",3.7693620200933897,0.2302380696466899,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,2.1791863729742524,24.96682530331057,24.966825303310653,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,21.02939974104104,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,7
70,G02 X44.069 Y121.876 I2.774 J8.057,arc,"49.091, 117.26, 252.07","44.069, 121.876, 252.07",7.017784982106728,0.20907862641906708,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,24.96682530331057,40.874921139050315,40.87492113905041,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,6.236614742117349,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,7
71,X42.543 Y126.719 I21.061 J9.297,arc,"44.069, 121.876, 252.07","42.543, 126.719, 252.07",5.088077471344254,0.11028144618623405,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,40.874921139050315,51.046487321557635,51.046487321557684,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,3.891010703028133,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
72,X41.559 Y133.564 I65.102 J12.854,arc,"42.543, 126.719, 252.07","41.559, 133.564, 252.07",6.918498632234596,0.12068040898775909,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,51.046487321557635,63.22358325582863,63.22358325582866,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,3.1223022308728305,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
73,G01 X41.529 Y133.910,linear,"41.559, 133.564, 252.07","41.529, 133.91, 252.07",0.34729814281104665,0.005489902651878068,,10000.0,G94,10000.0,mm_per_min,10000.0,False,,,,,,,63.22358325582863,63.298930833646345,63.298930833646374,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.634577219178576,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,1
74,G02 X40.964 Y142.700 I174.082 J15.600,arc,"41.529, 133.91, 252.07","40.964, 142.7, 252.07",8.809072060543727,0.12103675605412906,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,63.298930833646345,81.6837611171396,81.6837611171396,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.4341170865470882,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
75,X40.597 Y154.686 I685.950 J26.989,arc,"40.964, 142.7, 252.07","40.597, 154.686, 252.07",11.99176974683374,0.12961895215839733,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,81.6837611171396,102.75273923684637,102.75273923684637,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,1.903740993101667,acceleration or jerk limited; low entry velocity due to previous junction; short segment speed degradation,2
76,G03 X39.420 Y194.640 I-3418.961 J-80.765,arc,"40.597, 154.686, 252.07","39.42, 194.64, 252.07",39.97156030241713,0.2727321809933119,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,102.75273923684637,166.66666666666663,166.66666666666666,166.66666666666666,800.0,10000.0,mixed_degraded,1.2665819819429436,acceleration or jerk limited,2
77,X36.612 Y255.369 I-2934.304 J-105.222,arc,"39.42, 194.64, 252.07","36.612, 255.369, 252.07",60.79496975553393,0.47369559983823534,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,166.66666666666663,31.504477063109128,166.66666666666666,166.66666666666666,800.0,10000.0,mixed_degraded,1.8562697965554522,acceleration or jerk limited; low exit velocity due to next junction,3
78,G01 X36.523 Y256.967,linear,"36.612, 255.369, 252.07","36.523, 256.967, 252.07",1.6004764915486733,0.058915324768012145,,10000.0,G94,10000.0,mm_per_min,10000.0,False,,,,,,,31.504477063109128,22.82693833180838,31.504477063109242,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,6.135185894025404,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,1
79,G03 X36.453 Y258.103 I-68.654 J-3.662,arc,"36.523, 256.967, 252.07","36.453, 258.103, 252.07",1.138167643345849,0.06467218695603774,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,22.82693833180838,12.370708917616657,22.826938331808403,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,9.470329961863522,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,1
80,X36.031 Y258.561 I-0.499 J-0.036,arc,"36.453, 258.103, 252.07","36.031, 258.561, 252.07",0.6722513250654769,0.056375371865792875,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,12.370708917616657,12.370708917617074,12.370708917617202,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,14.345287460053491,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
81,X0.000 Y261.334 I-36.745 J-242.006 F10000,arc,"36.031, 258.561, 252.07","0, 261.334, 252.07",36.17044841731611,0.4642586471752177,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,12.370708917617074,118.93587847012861,118.93587873579854,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,4.133927207430155,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,6
82,X-36.029 Y258.562 I0.707 J-244.709 F10000,arc,"0, 261.334, 252.07","-36.029, 258.562, 252.07",36.168390738346574,0.4642929850523071,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,118.93587847012861,12.335243840865248,118.93587847012864,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,4.135586732839637,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,6
83,X-36.451 Y258.103 I0.076 J-0.494 F10000,arc,"-36.029, 258.562, 252.07","-36.451, 258.103, 252.07",0.673343842167026,0.05667548269099699,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,12.335243840865248,12.335243840875918,12.335243840875965,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,14.398851482341755,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
84,G01 X-36.498 Y257.406,linear,"-36.451, 258.103, 252.07","-36.498, 257.406, 252.07",0.6985828512066437,0.04646639717276282,,10000.0,G94,10000.0,mm_per_min,10000.0,False,,,,,,,12.335243840875918,17.733059006418152,17.73305900641827,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,11.085871225463245,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,1
85,X-36.745 Y252.972,linear,"-36.498, 257.406, 252.07","-36.745, 252.972, 252.07",4.440874350845785,0.12210369045580025,,10000.0,G94,10000.0,mm_per_min,10000.0,False,,,,,,,17.733059006418152,55.006337063732744,55.00633706373286,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,4.5825694375007116,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,1
86,G03 X-40.333 Y165.074 I2931.434 J-163.691,arc,"-36.745, 252.972, 252.07","-40.333, 165.074, 252.07",87.97449177988084,0.6295347785451973,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,55.006337063732744,128.36008201141084,166.66666666666666,166.66666666666666,800.0,10000.0,mixed_degraded,1.7328506990172567,acceleration or jerk limited; low entry velocity due to previous junction,5
87,G01 X-40.353 Y164.275,linear,"-40.333, 165.074, 252.07","-40.353, 164.275, 252.07",0.7992502736940481,0.006228979977149637,,10000.0,G94,10000.0,mm_per_min,10000.0,False,,,,,,,128.36008201141084,128.26308153252154,128.36008201141087,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,1.2989214563876985,acceleration or jerk limited; short segment speed degradation,1
88,G03 X-40.656 Y152.289 I4891.723 J-129.600,arc,"-40.353, 164.275, 252.07","-40.656, 152.289, 252.07",11.98983222982179,0.10464663625155356,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,128.26308153252154,100.88578533560913,128.26308153252154,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,1.4546584405549698,acceleration or jerk limited; short segment speed degradation,1
89,G02 X-41.038 Y141.102 I-510.833 J11.838,arc,"-40.656, 152.289, 252.07","-41.038, 141.102, 252.07",11.193743965388057,0.12192926743239856,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,100.88578533560913,82.25476187085832,100.88578533560914,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,1.9073181514082294,acceleration or jerk limited; low exit velocity due to next junction; short segment speed degradation,2
90,X-41.689 Y132.293 I-151.753 J6.784,arc,"-41.038, 141.102, 252.07","-41.689, 132.293, 252.07",8.834267163082577,0.12025714433643253,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,82.25476187085832,64.10911736383999,82.25476187085839,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.4084225038438136,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
91,X-42.722 Y125.917 I-55.611 J5.739,arc,"-41.689, 132.293, 252.07","-42.722, 125.917, 252.07",6.462735944282153,0.10903529275634477,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,64.10911736383999,54.1812592925738,64.10911736384,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.9746544831765993,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
92,X-44.356 Y121.323 I-19.349 J4.295,arc,"-42.722, 125.917, 252.07","-44.356, 121.323, 252.07",4.8883203609692085,0.09708209653893207,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,54.1812592925738,46.3129209080422,54.18125929257388,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,3.489183240579945,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
93,X-49.091 Y117.260 I-7.377 J3.807,arc,"-44.356, 121.323, 252.07","-49.091, 117.26, 252.07",6.396295480382072,0.1538260010048879,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,46.3129209080422,36.407834396413804,46.31292090804224,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,4.453841707752529,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,6
94,G03 X-51.651 Y110.972 I1.863 J-4.423,arc,"-49.091, 117.26, 252.07","-51.651, 110.972, 252.07",7.541244182090272,0.3148783302694889,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,36.407834396413804,2.846681204092234,36.40783439641391,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,15.70136968890274,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,9
95,G01 X51.362 Y104.019 Z250.604 F7000,linear,"-51.651, 110.972, 252.07","51.362, 104.019, 250.604",103.25779163821004,1.1025194970227221,,7000.0,G94,10000.0,mm_per_min,7000.0,False,,,,,,,2.846681204092234,2.462341618465831,116.66666666666667,116.66666666666667,800.0,10000.0,full_s_curve_with_cruise,1.2456907378314783,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction,1
96,G03 X48.936 Y110.359 I-4.383 J1.957 F10000,arc,"51.362, 104.019, 250.604","48.936, 110.359, 250.604",7.539910398145754,0.3156938382364707,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,2.462341618465831,36.42493694532517,36.424936945325236,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,15.933400549698055,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,9
97,G02 X44.267 Y114.405 I2.922 J8.089,arc,"48.936, 110.359, 250.604","44.267, 114.405, 250.604",6.319357554678682,0.15231007408384953,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,36.42493694532517,46.13417558834616,46.13417558834625,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,4.454629334396096,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,6
98,X42.628 Y118.728 I16.114 J8.583,arc,"44.267, 114.405, 250.604","42.628, 118.728, 250.604",4.63571561139682,0.09301789373252206,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,46.13417558834616,53.35567872307125,53.3556787230713,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,3.5118343130161347,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
99,X41.542 Y125.121 I47.952 J11.430,arc,"42.628, 118.728, 250.604","41.542, 125.121, 250.604",6.489269662284045,0.11071555745801592,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,53.35567872307125,63.59374029707688,63.59374029707688,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,3.015501791826855,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
100,X41.029 Y132.312 I111.170 J11.540,arc,"41.542, 125.121, 250.604","41.029, 132.312, 250.604",7.210525631993001,0.1025195575162131,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,63.59374029707688,76.76021752985952,76.76021752985956,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.480449207105256,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
101,X40.846 Y138.705 I338.559 J12.887,arc,"41.029, 132.312, 250.604","40.846, 138.705, 250.604",6.39571361962887,0.07613326992819315,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,76.76021752985952,91.2509045047573,91.25090450475732,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,1.9839956384831094,acceleration or jerk limited; low entry velocity due to previous junction; short segment speed degradation,1
102,G03 X39.667 Y184.252 I-4092.325 J-83.172,arc,"40.846, 138.705, 250.604","39.667, 184.252, 250.604",45.56249208588633,0.31280263606331005,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,91.2509045047573,166.66666666666663,166.66666666666666,166.66666666666666,800.0,10000.0,full_s_curve_with_cruise,1.2884543698016029,acceleration or jerk limited,2
103,X36.526 Y254.570 I-2731.929 J-86.807,arc,"39.667, 184.252, 250.604","36.526, 254.57, 250.604",70.3900620309775,0.5308660262269324,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,166.66666666666663,36.78173781042909,166.66666666666666,166.66666666666666,800.0,10000.0,mixed_degraded,1.9307186981129867,acceleration or jerk limited; low exit velocity due to next junction,4
104,G01 X36.378 Y256.994,linear,"36.526, 254.57, 250.604","36.378, 256.994, 250.604",2.4285139488996497,0.09892313279235307,,10000.0,G94,10000.0,mm_per_min,10000.0,False,,,,,,,36.78173781042909,12.317272306795415,36.78173781042921,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,6.789003129339979,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,1
105,G03 X35.956 Y257.455 I-0.499 J-0.033,arc,"36.378, 256.994, 250.604","35.956, 257.455, 250.604",0.6751041263421418,0.05690362115269938,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,12.317272306795415,12.317272306783678,12.317272306795449,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,14.428649632047325,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
106,X0.000 Y260.195 I-36.537 J-242.189 F10000,arc,"35.956, 257.455, 250.604","0, 260.195, 250.604",36.0928964665362,0.46397073022296836,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,12.317272306783678,118.77019181279505,118.77019181389363,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,4.14138608370068,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,6
107,X-35.955 Y257.457 I0.622 J-245.557 F10000,arc,"0, 260.195, 250.604","-35.955, 257.457, 250.604",36.09157700747517,0.46402976014942837,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,118.77019181279505,12.264618731754213,118.77019181279506,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,4.1437454388038715,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,6
